instrument,genre,file_name,split
cello,pop_roc,[cel][pop_roc]0103__2,train
cello,pop_roc,[cel][pop_roc]0096__2,train
cello,pop_roc,[cel][pop_roc]0102__3,train
cello,pop_roc,[cel][pop_roc]0141__2,train
cello,pop_roc,[cel][pop_roc]0088__2,train
cello,pop_roc,[cel][pop_roc]0095__2,train
cello,pop_roc,[cel][pop_roc]0094__3,train
cello,pop_roc,[cel][pop_roc]0111__1,train
cello,pop_roc,[cel][pop_roc]0103__3,train
cello,pop_roc,[cel][pop_roc]0062__3,train
cello,pop_roc,[cel][pop_roc]0100__1,train
cello,pop_roc,[cel][pop_roc]0134__1,train
cello,pop_roc,[cel][pop_roc]0100__2,train
cello,pop_roc,[cel][pop_roc]0060__2,train
cello,pop_roc,[cel][pop_roc]0101__2,train
cello,pop_roc,[cel][pop_roc]0144__1,train
cello,pop_roc,[cel][pop_roc]0014__1,train
cello,pop_roc,[cel][pop_roc]0018__3,train
cello,pop_roc,[cel][pop_roc]0090__3,train
cello,pop_roc,[cel][pop_roc]0065__1,train
cello,pop_roc,[cel][pop_roc]0064__1,train
cello,pop_roc,[cel][pop_roc]0136__3,train
cello,pop_roc,[cel][pop_roc]0088__3,train
cello,pop_roc,[cel][pop_roc]0144__2,train
cello,pop_roc,[cel][pop_roc]0132__2,train
cello,pop_roc,[cel][pop_roc]0018__1,train
cello,pop_roc,[cel][pop_roc]0093__1,train
cello,pop_roc,[cel][pop_roc]0063__2,train
cello,pop_roc,[cel][pop_roc]0098__2,train
cello,pop_roc,[cel][pop_roc]0130__1,train
cello,pop_roc,[cel][pop_roc]0137__1,train
cello,pop_roc,[cel][pop_roc]0010__2,train
cello,pop_roc,[cel][pop_roc]0065__3,train
cello,pop_roc,[cel][pop_roc]0010__3,train
cello,pop_roc,[cel][pop_roc]0095__1,train
clarinet,pop_roc,[cla][pop_roc]0289__3,train
clarinet,pop_roc,[cla][pop_roc]0291__3,train
clarinet,pop_roc,[cla][pop_roc]0208__1,train
clarinet,pop_roc,[cla][pop_roc]0207__1,train
clarinet,pop_roc,[cla][pop_roc]0308__1,train
clarinet,pop_roc,[cla][pop_roc]0165__3,train
clarinet,pop_roc,[cla][pop_roc]0168__3,train
clarinet,pop_roc,[cla][pop_roc]0305__2,train
clarinet,pop_roc,[cla][pop_roc]0300__2,train
clarinet,pop_roc,[cla][pop_roc]0304__1,train
clarinet,pop_roc,[cla][pop_roc]0305__3,train
clarinet,pop_roc,[cla][pop_roc]0194__3,train
clarinet,pop_roc,[cla][pop_roc]0289__2,train
clarinet,pop_roc,[cla][pop_roc]0256__2,train
clarinet,pop_roc,[cla][pop_roc]0203__3,train
clarinet,pop_roc,[cla][pop_roc]0299__3,train
clarinet,pop_roc,[cla][pop_roc]0203__2,train
clarinet,pop_roc,[cla][pop_roc]0305__1,train
clarinet,pop_roc,[cla][pop_roc]0202__3,train
clarinet,pop_roc,[cla][pop_roc]0297__1,train
clarinet,pop_roc,[cla][pop_roc]0318__3,train
clarinet,pop_roc,[cla][pop_roc]0291__2,train
clarinet,pop_roc,[cla][pop_roc]0155__1,train
clarinet,pop_roc,[cla][pop_roc]0198__3,train
clarinet,pop_roc,[cla][pop_roc]0304__2,train
clarinet,pop_roc,[cla][pop_roc]0256__3,train
clarinet,pop_roc,[cla][pop_roc]0209__1,train
clarinet,pop_roc,[cla][pop_roc]0308__3,train
clarinet,pop_roc,[cla][pop_roc]0180__2,train
clarinet,pop_roc,[cla][pop_roc]0202__2,train
clarinet,pop_roc,[cla][pop_roc]0207__2,train
clarinet,pop_roc,[cla][pop_roc]0206__1,train
clarinet,pop_roc,[cla][pop_roc]0296__3,train
clarinet,pop_roc,[cla][pop_roc]0307__1,train
clarinet,pop_roc,[cla][pop_roc]0252__2,train
clarinet,pop_roc,[cla][pop_roc]0180__3,train
clarinet,pop_roc,[cla][pop_roc]0255__2,train
clarinet,pop_roc,[cla][pop_roc]0294__2,train
clarinet,pop_roc,[cla][pop_roc]0186__2,train
clarinet,pop_roc,[cla][pop_roc]0155__2,train
clarinet,pop_roc,[cla][pop_roc]0186__3,train
clarinet,pop_roc,[cla][pop_roc]0198__2,train
clarinet,pop_roc,[cla][pop_roc]0158__1,train
clarinet,pop_roc,[cla][pop_roc]0193__2,train
clarinet,pop_roc,[cla][pop_roc]0290__1,train
clarinet,pop_roc,[cla][pop_roc]0302__1,train
clarinet,pop_roc,[cla][pop_roc]0293__1,train
clarinet,pop_roc,[cla][pop_roc]0179__1,train
clarinet,pop_roc,[cla][pop_roc]0198__1,train
clarinet,pop_roc,[cla][pop_roc]0208__2,train
clarinet,pop_roc,[cla][pop_roc]0203__1,train
clarinet,pop_roc,[cla][pop_roc]0169__2,train
clarinet,pop_roc,[cla][pop_roc]0180__1,train
clarinet,pop_roc,[cla][pop_roc]0184__3,train
clarinet,pop_roc,[cla][pop_roc]0193__1,train
clarinet,pop_roc,[cla][pop_roc]0187__1,train
clarinet,pop_roc,[cla][pop_roc]0252__3,train
clarinet,pop_roc,[cla][pop_roc]0290__2,train
clarinet,pop_roc,[cla][pop_roc]0301__2,train
clarinet,pop_roc,[cla][pop_roc]0306__2,train
clarinet,pop_roc,[cla][pop_roc]0254__3,train
clarinet,pop_roc,[cla][pop_roc]0209__2,train
clarinet,pop_roc,[cla][pop_roc]0307__3,train
clarinet,pop_roc,[cla][pop_roc]0187__3,train
clarinet,pop_roc,[cla][pop_roc]0158__2,train
clarinet,pop_roc,[cla][pop_roc]0165__2,train
clarinet,pop_roc,[cla][pop_roc]0294__3,train
clarinet,pop_roc,[cla][pop_roc]0290__3,train
clarinet,pop_roc,[cla][pop_roc]0193__3,train
clarinet,pop_roc,[cla][pop_roc]0168__2,train
clarinet,pop_roc,[cla][pop_roc]0310__3,train
clarinet,pop_roc,[cla][pop_roc]0310__1,train
clarinet,pop_roc,[cla][pop_roc]0301__1,train
clarinet,pop_roc,[cla][pop_roc]0179__2,train
clarinet,pop_roc,[cla][pop_roc]0309__1,train
clarinet,pop_roc,[cla][pop_roc]0165__1,train
clarinet,pop_roc,[cla][pop_roc]0298__2,train
clarinet,pop_roc,[cla][pop_roc]0202__1,train
clarinet,pop_roc,[cla][pop_roc]0179__3,train
clarinet,pop_roc,[cla][pop_roc]0309__3,train
clarinet,pop_roc,[cla][pop_roc]0184__1,train
clarinet,pop_roc,[cla][pop_roc]0254__2,train
clarinet,pop_roc,[cla][pop_roc]0318__2,train
clarinet,pop_roc,[cla][pop_roc]0317__1,train
clarinet,pop_roc,[cla][pop_roc]0303__1,train
clarinet,pop_roc,[cla][pop_roc]0317__3,train
clarinet,pop_roc,[cla][pop_roc]0317__2,train
clarinet,pop_roc,[cla][pop_roc]0154__1,train
clarinet,pop_roc,[cla][pop_roc]0252__1,train
clarinet,pop_roc,[cla][pop_roc]0302__3,train
clarinet,pop_roc,[cla][pop_roc]0298__3,train
clarinet,pop_roc,[cla][pop_roc]0254__1,train
clarinet,pop_roc,[cla][pop_roc]0194__1,train
clarinet,pop_roc,[cla][pop_roc]0294__1,train
clarinet,pop_roc,[cla][pop_roc]0300__3,train
clarinet,pop_roc,[cla][pop_roc]0301__3,train
clarinet,pop_roc,[cla][pop_roc]0194__2,train
clarinet,pop_roc,[cla][pop_roc]0289__1,train
clarinet,pop_roc,[cla][pop_roc]0291__1,train
clarinet,pop_roc,[cla][pop_roc]0306__3,train
clarinet,pop_roc,[cla][pop_roc]0296__2,train
clarinet,pop_roc,[cla][pop_roc]0209__3,train
clarinet,pop_roc,[cla][pop_roc]0298__1,train
clarinet,pop_roc,[cla][pop_roc]0306__1,train
flute,country_folk,139__[flu][nod][cou_fol]0411__3,train
flute,country_folk,044__[flu][dru][cou_fol]0408__3,train
flute,country_folk,033__[flu][dru][cou_fol]0415__1,train
flute,country_folk,009__[flu][nod][cou_fol]0410__3,train
flute,country_folk,033__[flu][dru][cou_fol]0415__3,train
flute,country_folk,105__[flu][nod][cou_fol]0414__2,train
flute,country_folk,139__[flu][nod][cou_fol]0411__1,train
flute,country_folk,155__[flu][nod][cou_fol]0416__3,train
flute,country_folk,057__[flu][dru][cou_fol]0407__1,train
flute,country_folk,155__[flu][nod][cou_fol]0416__1,train
flute,country_folk,150__[flu][dru][cou_fol]0417__3,train
flute,country_folk,057__[flu][dru][cou_fol]0407__2,train
flute,country_folk,105__[flu][nod][cou_fol]0414__1,train
flute,country_folk,040__[flu][nod][cou_fol]0409__2,train
flute,country_folk,150__[flu][dru][cou_fol]0417__1,train
flute,country_folk,040__[flu][nod][cou_fol]0409__1,train
flute,country_folk,009__[flu][nod][cou_fol]0410__1,train
flute,country_folk,009__[flu][nod][cou_fol]0410__2,train
flute,country_folk,051__[flu][nod][cou_fol]0413__2,train
flute,country_folk,051__[flu][nod][cou_fol]0413__3,train
flute,country_folk,044__[flu][dru][cou_fol]0408__1,train
flute,country_folk,159__[flu][nod][cou_fol]0412__3,train
flute,country_folk,033__[flu][dru][cou_fol]0415__2,train
flute,country_folk,155__[flu][nod][cou_fol]0416__2,train
flute,pop_roc,[flu][pop_roc]0475__2,train
flute,pop_roc,[flu][pop_roc]0358__3,train
flute,pop_roc,061__[flu][dru][pop_roc]0419__2,train
flute,pop_roc,[flu][pop_roc]0371__3,train
flute,pop_roc,[flu][pop_roc]0372__1,train
flute,pop_roc,[flu][pop_roc]0479__1,train
flute,pop_roc,[flu][pop_roc]0358__1,train
flute,pop_roc,[flu][pop_roc]0482__3,train
flute,pop_roc,[flu][pop_roc]0495__1,train
flute,pop_roc,[flu][pop_roc]0477__2,train
flute,pop_roc,[flu][pop_roc]0379__1,train
flute,pop_roc,061__[flu][dru][pop_roc]0419__1,train
flute,pop_roc,[flu][pop_roc]0486__3,train
flute,pop_roc,[flu][pop_roc]0360__3,train
flute,pop_roc,[flu][pop_roc]0486__2,train
flute,pop_roc,[flu][pop_roc]0354__2,train
flute,pop_roc,[flu][pop_roc]0488__1,train
flute,pop_roc,[flu][pop_roc]0387__2,train
flute,pop_roc,[flu][pop_roc]0406__2,train
flute,pop_roc,[flu][pop_roc]0375__3,train
flute,pop_roc,[flu][pop_roc]0387__3,train
flute,pop_roc,[flu][pop_roc]0354__3,train
flute,pop_roc,[flu][pop_roc]0475__3,train
flute,pop_roc,[flu][pop_roc]0424__2,train
flute,pop_roc,[flu][pop_roc]0375__1,train
flute,pop_roc,[flu][pop_roc]0496__2,train
flute,pop_roc,[flu][pop_roc]0364__2,train
flute,pop_roc,[flu][pop_roc]0487__3,train
flute,pop_roc,[flu][pop_roc]0497__2,train
flute,pop_roc,[flu][pop_roc]0372__2,train
flute,pop_roc,160__[flu][dru][pop_roc]0422__1,train
flute,pop_roc,[flu][pop_roc]0424__3,train
flute,pop_roc,[flu][pop_roc]0395__2,train
flute,pop_roc,[flu][pop_roc]0466__1,train
flute,pop_roc,[flu][pop_roc]0472__1,train
flute,pop_roc,061__[flu][dru][pop_roc]0419__3,train
flute,pop_roc,[flu][pop_roc]0488__2,train
flute,pop_roc,[flu][pop_roc]0476__1,train
flute,pop_roc,[flu][pop_roc]0375__2,train
flute,pop_roc,[flu][pop_roc]0471__3,train
flute,pop_roc,018__[flu][nod][pop_roc]0421__3,train
flute,pop_roc,[flu][pop_roc]0479__3,train
flute,pop_roc,[flu][pop_roc]0471__1,train
flute,pop_roc,[flu][pop_roc]0395__3,train
flute,pop_roc,018__[flu][nod][pop_roc]0421__1,train
flute,pop_roc,[flu][pop_roc]0392__2,train
flute,pop_roc,[flu][pop_roc]0466__3,train
flute,pop_roc,[flu][pop_roc]0491__2,train
flute,pop_roc,[flu][pop_roc]0472__2,train
flute,pop_roc,[flu][pop_roc]0490__3,train
flute,pop_roc,[flu][pop_roc]0392__3,train
flute,pop_roc,[flu][pop_roc]0360__2,train
flute,pop_roc,[flu][pop_roc]0388__2,train
flute,pop_roc,[flu][pop_roc]0484__2,train
flute,pop_roc,[flu][pop_roc]0358__2,train
flute,pop_roc,160__[flu][dru][pop_roc]0422__3,train
flute,pop_roc,[flu][pop_roc]0481__1,train
flute,pop_roc,[flu][pop_roc]0469__2,train
flute,pop_roc,[flu][pop_roc]0490__2,train
flute,pop_roc,018__[flu][nod][pop_roc]0421__2,train
flute,pop_roc,[flu][pop_roc]0485__2,train
flute,pop_roc,093__[flu][dru][pop_roc]0420__1,train
flute,pop_roc,[flu][pop_roc]0470__1,train
flute,pop_roc,[flu][pop_roc]0406__1,train
flute,pop_roc,[flu][pop_roc]0388__1,train
flute,pop_roc,[flu][pop_roc]0476__2,train
flute,pop_roc,[flu][pop_roc]0484__1,train
flute,pop_roc,[flu][pop_roc]0491__1,train
flute,pop_roc,[flu][pop_roc]0496__3,train
flute,pop_roc,[flu][pop_roc]0496__1,train
flute,pop_roc,[flu][pop_roc]0379__2,train
flute,pop_roc,160__[flu][dru][pop_roc]0422__2,train
flute,pop_roc,[flu][pop_roc]0469__3,train
flute,pop_roc,[flu][pop_roc]0477__1,train
flute,pop_roc,[flu][pop_roc]0465__2,train
flute,pop_roc,[flu][pop_roc]0497__3,train
flute,pop_roc,[flu][pop_roc]0472__3,train
flute,pop_roc,[flu][pop_roc]0483__1,train
flute,pop_roc,[flu][pop_roc]0371__2,train
flute,pop_roc,[flu][pop_roc]0477__3,train
flute,pop_roc,[flu][pop_roc]0388__3,train
flute,pop_roc,[flu][pop_roc]0485__3,train
flute,pop_roc,[flu][pop_roc]0356__1,train
flute,pop_roc,[flu][pop_roc]0395__1,train
flute,pop_roc,[flu][pop_roc]0469__1,train
flute,pop_roc,[flu][pop_roc]0466__2,train
flute,pop_roc,[flu][pop_roc]0497__1,train
flute,pop_roc,[flu][pop_roc]0470__2,train
flute,pop_roc,[flu][pop_roc]0379__3,train
flute,pop_roc,[flu][pop_roc]0475__1,train
flute,pop_roc,093__[flu][dru][pop_roc]0420__2,train
flute,pop_roc,[flu][pop_roc]0486__1,train
flute,pop_roc,[flu][pop_roc]0473__3,train
flute,pop_roc,[flu][pop_roc]0374__2,train
flute,pop_roc,[flu][pop_roc]0487__1,train
flute,pop_roc,[flu][pop_roc]0387__1,train
flute,pop_roc,[flu][pop_roc]0465__3,train
flute,pop_roc,[flu][pop_roc]0483__3,train
flute,pop_roc,[flu][pop_roc]0354__1,train
flute,pop_roc,[flu][pop_roc]0482__2,train
flute,pop_roc,[flu][pop_roc]0364__1,train
flute,pop_roc,[flu][pop_roc]0365__2,train
guitar-ac,country_folk,202__[gac][dru][cou_fol]0673__1,train
guitar-ac,country_folk,131__[gac][nod][cou_fol]0767__1,train
guitar-ac,country_folk,082__[gac][nod][cou_fol]0670__3,train
guitar-ac,country_folk,150__[gac][nod][cou_fol]0712__3,train
guitar-ac,country_folk,218__[gac][nod][cou_fol]0768__3,train
guitar-ac,country_folk,052__[gac][nod][cou_fol]0769__2,train
guitar-ac,country_folk,131__[gac][nod][cou_fol]0767__2,train
guitar-ac,country_folk,150__[gac][nod][cou_fol]0712__1,train
guitar-ac,country_folk,200__[gac][nod][cou_fol]0714__1,train
guitar-ac,country_folk,054__[gac][dru][cou_fol]0763__2,train
guitar-ac,country_folk,046__[gac][dru][cou_fol]0709__2,train
guitar-ac,country_folk,200__[gac][nod][cou_fol]0714__3,train
guitar-ac,country_folk,110__[gac][nod][cou_fol]0771__1,train
guitar-ac,country_folk,176__[gac][nod][cou_fol]0772__1,train
guitar-ac,country_folk,159__[gac][nod][cou_fol]0718__3,train
guitar-ac,country_folk,122__[gac][nod][cou_fol]0715__2,train
guitar-ac,country_folk,154__[gac][nod][cou_fol]0765__3,train
guitar-ac,country_folk,052__[gac][nod][cou_fol]0769__3,train
guitar-ac,country_folk,054__[gac][dru][cou_fol]0763__1,train
guitar-ac,country_folk,137__[gac][nod][cou_fol]0717__2,train
guitar-ac,country_folk,154__[gac][nod][cou_fol]0765__2,train
guitar-ac,country_folk,168__[gac][dru][cou_fol]0674__2,train
guitar-ac,country_folk,218__[gac][nod][cou_fol]0768__1,train
guitar-ac,country_folk,202__[gac][dru][cou_fol]0673__2,train
guitar-ac,country_folk,046__[gac][dru][cou_fol]0709__1,train
guitar-ac,country_folk,080__[gac][dru][cou_fol]0672__2,train
guitar-ac,country_folk,080__[gac][dru][cou_fol]0672__3,train
guitar-ac,country_folk,040__[gac][nod][cou_fol]0713__1,train
guitar-ac,country_folk,046__[gac][dru][cou_fol]0709__3,train
guitar-ac,country_folk,195__[gac][nod][cou_fol]0773__1,train
guitar-ac,country_folk,195__[gac][nod][cou_fol]0773__3,train
guitar-ac,country_folk,158__[gac][nod][cou_fol]0766__3,train
guitar-ac,country_folk,176__[gac][nod][cou_fol]0772__2,train
guitar-ac,country_folk,150__[gac][nod][cou_fol]0712__2,train
guitar-ac,country_folk,054__[gac][dru][cou_fol]0763__3,train
guitar-ac,country_folk,168__[gac][dru][cou_fol]0674__3,train
guitar-ac,country_folk,040__[gac][nod][cou_fol]0713__2,train
guitar-ac,country_folk,174__[gac][nod][cou_fol]0716__1,train
guitar-ac,country_folk,052__[gac][nod][cou_fol]0769__1,train
guitar-ac,country_folk,193__[gac][nod][cou_fol]0719__2,train
guitar-ac,country_folk,200__[gac][nod][cou_fol]0714__2,train
guitar-ac,country_folk,218__[gac][nod][cou_fol]0768__2,train
guitar-ac,country_folk,137__[gac][nod][cou_fol]0717__3,train
guitar-ac,country_folk,182__[gac][nod][cou_fol]0711__2,train
guitar-ac,country_folk,182__[gac][nod][cou_fol]0711__3,train
guitar-ac,country_folk,014__[gac][nod][cou_fol]0770__2,train
guitar-ac,country_folk,202__[gac][dru][cou_fol]0673__3,train
guitar-ac,country_folk,014__[gac][nod][cou_fol]0770__1,train
guitar-ac,country_folk,174__[gac][nod][cou_fol]0716__2,train
guitar-ac,country_folk,159__[gac][nod][cou_fol]0718__1,train
guitar-ac,country_folk,168__[gac][dru][cou_fol]0674__1,train
guitar-ac,country_folk,014__[gac][nod][cou_fol]0770__3,train
guitar-ac,country_folk,159__[gac][nod][cou_fol]0718__2,train
guitar-ac,country_folk,122__[gac][nod][cou_fol]0715__1,train
guitar-ac,country_folk,193__[gac][nod][cou_fol]0719__3,train
guitar-ac,country_folk,082__[gac][nod][cou_fol]0670__1,train
guitar-ac,country_folk,182__[gac][nod][cou_fol]0711__1,train
guitar-ac,pop_roc,[gac][pop_roc]0684__3,train
guitar-ac,pop_roc,[gac][pop_roc]0731__2,train
guitar-ac,pop_roc,[gac][pop_roc]0629__3,train
guitar-ac,pop_roc,[gac][pop_roc]0669__1,train
guitar-ac,pop_roc,[gac][pop_roc]0733__3,train
guitar-ac,pop_roc,[gac][pop_roc]0723__2,train
guitar-ac,pop_roc,[gac][pop_roc]0737__1,train
guitar-ac,pop_roc,[gac][pop_roc]0556__3,train
guitar-ac,pop_roc,[gac][pop_roc]0646__2,train
guitar-ac,pop_roc,[gac][pop_roc]0692__3,train
guitar-ac,pop_roc,[gac][pop_roc]0655__1,train
guitar-ac,pop_roc,[gac][pop_roc]0703__3,train
guitar-ac,pop_roc,[gac][pop_roc]0642__2,train
guitar-ac,pop_roc,[gac][pop_roc]0580__2,train
guitar-ac,pop_roc,[gac][pop_roc]0604__3,train
guitar-ac,pop_roc,[gac][pop_roc]0525__2,train
guitar-ac,pop_roc,[gac][pop_roc]0732__1,train
guitar-ac,pop_roc,[gac][pop_roc]0736__1,train
guitar-ac,pop_roc,[gac][pop_roc]0570__3,train
guitar-ac,pop_roc,[gac][pop_roc]0564__2,train
guitar-ac,pop_roc,[gac][pop_roc]0684__1,train
guitar-ac,pop_roc,[gac][pop_roc]0629__1,train
guitar-ac,pop_roc,[gac][pop_roc]0602__2,train
guitar-ac,pop_roc,[gac][pop_roc]0605__1,train
guitar-ac,pop_roc,[gac][pop_roc]0601__2,train
guitar-ac,pop_roc,[gac][pop_roc]0689__1,train
guitar-ac,pop_roc,[gac][pop_roc]0622__1,train
guitar-ac,pop_roc,[gac][pop_roc]0642__3,train
guitar-ac,pop_roc,[gac][pop_roc]0677__1,train
guitar-ac,pop_roc,[gac][pop_roc]0541__1,train
guitar-ac,pop_roc,170__[gac][nod][pop_roc]0628__1,train
guitar-ac,pop_roc,[gac][pop_roc]0706__1,train
guitar-ac,pop_roc,[gac][pop_roc]0616__2,train
guitar-ac,pop_roc,[gac][pop_roc]0693__3,train
guitar-ac,pop_roc,[gac][pop_roc]0645__3,train
guitar-ac,pop_roc,[gac][pop_roc]0681__2,train
guitar-ac,pop_roc,[gac][pop_roc]0545__1,train
guitar-ac,pop_roc,[gac][pop_roc]0700__3,train
guitar-ac,pop_roc,[gac][pop_roc]0699__3,train
guitar-ac,pop_roc,[gac][pop_roc]0693__1,train
guitar-ac,pop_roc,[gac][pop_roc]0726__2,train
guitar-ac,pop_roc,[gac][pop_roc]0601__1,train
guitar-ac,pop_roc,[gac][pop_roc]0630__1,train
guitar-ac,pop_roc,[gac][pop_roc]0602__3,train
guitar-ac,pop_roc,[gac][pop_roc]0727__2,train
guitar-ac,pop_roc,[gac][pop_roc]0550__2,train
guitar-ac,pop_roc,[gac][pop_roc]0677__2,train
guitar-ac,pop_roc,[gac][pop_roc]0681__1,train
guitar-ac,pop_roc,[gac][pop_roc]0732__2,train
guitar-ac,pop_roc,[gac][pop_roc]0652__1,train
guitar-ac,pop_roc,[gac][pop_roc]0556__1,train
guitar-ac,pop_roc,[gac][pop_roc]0627__2,train
guitar-ac,pop_roc,[gac][pop_roc]0701__2,train
guitar-ac,pop_roc,[gac][pop_roc]0702__2,train
guitar-ac,pop_roc,[gac][pop_roc]0550__1,train
guitar-ac,pop_roc,[gac][pop_roc]0560__1,train
guitar-ac,pop_roc,[gac][pop_roc]0606__3,train
guitar-ac,pop_roc,[gac][pop_roc]0702__3,train
guitar-ac,pop_roc,[gac][pop_roc]0647__1,train
guitar-ac,pop_roc,[gac][pop_roc]0617__3,train
guitar-ac,pop_roc,[gac][pop_roc]0679__2,train
guitar-ac,pop_roc,[gac][pop_roc]0694__3,train
guitar-ac,pop_roc,[gac][pop_roc]0647__3,train
guitar-ac,pop_roc,[gac][pop_roc]0643__3,train
guitar-ac,pop_roc,[gac][pop_roc]0589__1,train
guitar-ac,pop_roc,[gac][pop_roc]0697__1,train
guitar-ac,pop_roc,[gac][pop_roc]0695__1,train
guitar-ac,pop_roc,[gac][pop_roc]0617__1,train
guitar-ac,pop_roc,[gac][pop_roc]0693__2,train
guitar-ac,pop_roc,[gac][pop_roc]0697__3,train
guitar-ac,pop_roc,[gac][pop_roc]0522__3,train
guitar-ac,pop_roc,[gac][pop_roc]0669__2,train
guitar-ac,pop_roc,[gac][pop_roc]0522__2,train
guitar-ac,pop_roc,[gac][pop_roc]0737__3,train
guitar-ac,pop_roc,[gac][pop_roc]0655__2,train
guitar-ac,pop_roc,[gac][pop_roc]0730__1,train
guitar-ac,pop_roc,[gac][pop_roc]0614__2,train
guitar-ac,pop_roc,187__[gac][nod][pop_roc]0623__1,train
guitar-ac,pop_roc,187__[gac][nod][pop_roc]0623__3,train
guitar-ac,pop_roc,[gac][pop_roc]0565__1,train
guitar-ac,pop_roc,051__[gac][dru][pop_roc]0624__3,train
guitar-ac,pop_roc,[gac][pop_roc]0727__1,train
guitar-ac,pop_roc,[gac][pop_roc]0702__1,train
guitar-ac,pop_roc,[gac][pop_roc]0525__3,train
guitar-ac,pop_roc,[gac][pop_roc]0736__2,train
guitar-ac,pop_roc,[gac][pop_roc]0726__1,train
guitar-ac,pop_roc,[gac][pop_roc]0560__2,train
guitar-ac,pop_roc,[gac][pop_roc]0725__2,train
guitar-ac,pop_roc,[gac][pop_roc]0657__2,train
guitar-ac,pop_roc,[gac][pop_roc]0643__1,train
guitar-ac,pop_roc,[gac][pop_roc]0594__3,train
guitar-ac,pop_roc,[gac][pop_roc]0680__2,train
guitar-ac,pop_roc,[gac][pop_roc]0678__2,train
guitar-ac,pop_roc,[gac][pop_roc]0578__2,train
guitar-ac,pop_roc,[gac][pop_roc]0576__3,train
guitar-ac,pop_roc,[gac][pop_roc]0737__2,train
guitar-ac,pop_roc,[gac][pop_roc]0628__3,train
guitar-ac,pop_roc,[gac][pop_roc]0589__2,train
guitar-ac,pop_roc,[gac][pop_roc]0584__2,train
guitar-ac,pop_roc,[gac][pop_roc]0546__3,train
guitar-ac,pop_roc,[gac][pop_roc]0695__3,train
guitar-ac,pop_roc,[gac][pop_roc]0721__1,train
guitar-ac,pop_roc,[gac][pop_roc]0657__3,train
guitar-ac,pop_roc,[gac][pop_roc]0537__2,train
guitar-ac,pop_roc,051__[gac][dru][pop_roc]0624__1,train
guitar-ac,pop_roc,[gac][pop_roc]0580__3,train
guitar-ac,pop_roc,[gac][pop_roc]0625__1,train
guitar-ac,pop_roc,[gac][pop_roc]0647__2,train
guitar-ac,pop_roc,[gac][pop_roc]0644__1,train
guitar-ac,pop_roc,[gac][pop_roc]0703__2,train
guitar-ac,pop_roc,[gac][pop_roc]0728__3,train
guitar-ac,pop_roc,[gac][pop_roc]0620__1,train
