cel,pop_roc,[cel][pop_roc]0133__1,A
cel,pop_roc,[cel][pop_roc]0093__1,A
cel,pop_roc,[cel][pop_roc]0090__3,A
cel,pop_roc,[cel][pop_roc]0064__1,A
cel,pop_roc,[cel][pop_roc]0014__2,A
cel,pop_roc,[cel][pop_roc]0091__2,A
cel,pop_roc,[cel][pop_roc]0063__1,A
cel,pop_roc,[cel][pop_roc]0014__1,A
cel,pop_roc,[cel][pop_roc]0136__3,A
cel,pop_roc,[cel][pop_roc]0111__2,A
cel,pop_roc,[cel][pop_roc]0134__3,A
cel,pop_roc,[cel][pop_roc]0120__2,A
cel,pop_roc,[cel][pop_roc]0099__3,A
cel,pop_roc,[cel][pop_roc]0102__2,A
cel,pop_roc,[cel][pop_roc]0137__3,A
cel,pop_roc,[cel][pop_roc]0143__1,A
cel,pop_roc,[cel][pop_roc]0096__3,A
cel,pop_roc,[cel][pop_roc]0134__2,A
cel,pop_roc,[cel][pop_roc]0006__2,A
cel,pop_roc,[cel][pop_roc]0091__3,A
cel,pop_roc,[cel][pop_roc]0102__1,A
cel,pop_roc,[cel][pop_roc]0111__1,A
cel,pop_roc,[cel][pop_roc]0137__2,A
cel,pop_roc,[cel][pop_roc]0111__3,A
cel,pop_roc,[cel][pop_roc]0006__1,A
cel,pop_roc,[cel][pop_roc]0126__3,A
cel,pop_roc,[cel][pop_roc]0118__3,A
cel,pop_roc,[cel][pop_roc]0130__1,A
cel,pop_roc,[cel][pop_roc]0063__2,A
cel,pop_roc,[cel][pop_roc]0010__3,A
cel,pop_roc,[cel][pop_roc]0140__2,A
cel,pop_roc,[cel][pop_roc]0062__1,A
cel,pop_roc,[cel][pop_roc]0092__1,A
cel,pop_roc,[cel][pop_roc]0095__2,A
cel,pop_roc,[cel][pop_roc]0097__1,A
cel,pop_roc,[cel][pop_roc]0095__3,A
cel,pop_roc,[cel][pop_roc]0088__1,A
cel,pop_roc,[cel][pop_roc]0016__3,A
cel,pop_roc,[cel][pop_roc]0088__2,A
cel,pop_roc,[cel][pop_roc]0065__2,A
cel,pop_roc,[cel][pop_roc]0062__2,A
cel,pop_roc,[cel][pop_roc]0099__2,A
cel,pop_roc,[cel][pop_roc]0098__2,A
cel,pop_roc,[cel][pop_roc]0144__3,A
cel,pop_roc,[cel][pop_roc]0060__1,A
cel,pop_roc,[cel][pop_roc]0018__2,A
cel,pop_roc,[cel][pop_roc]0127__2,A
cel,pop_roc,[cel][pop_roc]0088__3,A
cel,pop_roc,[cel][pop_roc]0018__3,A
cel,pop_roc,[cel][pop_roc]0098__1,A
cel,pop_roc,[cel][pop_roc]0132__2,A
cel,pop_roc,[cel][pop_roc]0065__3,A
cla,pop_roc,[cla][pop_roc]0256__3,A
cla,pop_roc,[cla][pop_roc]0254__3,A
cla,pop_roc,[cla][pop_roc]0208__1,A
cla,pop_roc,[cla][pop_roc]0158__2,A
cla,pop_roc,[cla][pop_roc]0305__1,A
cla,pop_roc,[cla][pop_roc]0318__3,A
cla,pop_roc,[cla][pop_roc]0187__2,A
cla,pop_roc,[cla][pop_roc]0307__1,A
cla,pop_roc,[cla][pop_roc]0308__3,A
cla,pop_roc,[cla][pop_roc]0289__1,A
cla,pop_roc,[cla][pop_roc]0291__1,A
cla,pop_roc,[cla][pop_roc]0155__2,A
cla,pop_roc,[cla][pop_roc]0209__3,A
cla,pop_roc,[cla][pop_roc]0207__3,A
cla,pop_roc,[cla][pop_roc]0198__1,A
cla,pop_roc,[cla][pop_roc]0186__3,A
cla,pop_roc,[cla][pop_roc]0317__1,A
cla,pop_roc,[cla][pop_roc]0194__2,A
cla,pop_roc,[cla][pop_roc]0290__2,A
cla,pop_roc,[cla][pop_roc]0291__2,A
cla,pop_roc,[cla][pop_roc]0154__1,A
cla,pop_roc,[cla][pop_roc]0294__2,A
cla,pop_roc,[cla][pop_roc]0293__2,A
cla,pop_roc,[cla][pop_roc]0168__3,A
cla,pop_roc,[cla][pop_roc]0158__1,A
cla,pop_roc,[cla][pop_roc]0288__3,A
cla,pop_roc,[cla][pop_roc]0180__3,A
cla,pop_roc,[cla][pop_roc]0308__2,A
cla,pop_roc,[cla][pop_roc]0208__2,A
cla,pop_roc,[cla][pop_roc]0187__3,A
cla,pop_roc,[cla][pop_roc]0301__3,A
cla,pop_roc,[cla][pop_roc]0169__1,A
cla,pop_roc,[cla][pop_roc]0254__1,A
cla,pop_roc,[cla][pop_roc]0304__1,A
cla,pop_roc,[cla][pop_roc]0169__2,A
cla,pop_roc,[cla][pop_roc]0302__1,A
cla,pop_roc,[cla][pop_roc]0299__2,A
cla,pop_roc,[cla][pop_roc]0184__2,A
cla,pop_roc,[cla][pop_roc]0307__2,A
cla,pop_roc,[cla][pop_roc]0309__3,A
cla,pop_roc,[cla][pop_roc]0309__1,A
cla,pop_roc,[cla][pop_roc]0300__1,A
cla,pop_roc,[cla][pop_roc]0165__1,A
cla,pop_roc,[cla][pop_roc]0296__1,A
cla,pop_roc,[cla][pop_roc]0206__3,A
cla,pop_roc,[cla][pop_roc]0198__3,A
cla,pop_roc,[cla][pop_roc]0179__3,A
cla,pop_roc,[cla][pop_roc]0305__3,A
cla,pop_roc,[cla][pop_roc]0203__3,A
cla,pop_roc,[cla][pop_roc]0307__3,A
cla,pop_roc,[cla][pop_roc]0209__1,A
cla,pop_roc,[cla][pop_roc]0298__1,A
cla,pop_roc,[cla][pop_roc]0193__1,A
cla,pop_roc,[cla][pop_roc]0198__2,A
cla,pop_roc,[cla][pop_roc]0254__2,A
cla,pop_roc,[cla][pop_roc]0298__3,A
cla,pop_roc,[cla][pop_roc]0297__2,A
cla,pop_roc,[cla][pop_roc]0291__3,A
cla,pop_roc,[cla][pop_roc]0206__1,A
cla,pop_roc,[cla][pop_roc]0155__3,A
cla,pop_roc,[cla][pop_roc]0202__2,A
cla,pop_roc,[cla][pop_roc]0255__3,A
cla,pop_roc,[cla][pop_roc]0194__1,A
cla,pop_roc,[cla][pop_roc]0303__3,A
cla,pop_roc,[cla][pop_roc]0289__2,A
cla,pop_roc,[cla][pop_roc]0158__3,A
cla,pop_roc,[cla][pop_roc]0252__2,A
cla,pop_roc,[cla][pop_roc]0300__3,A
cla,pop_roc,[cla][pop_roc]0309__2,A
cla,pop_roc,[cla][pop_roc]0180__1,A
cla,pop_roc,[cla][pop_roc]0252__3,A
cla,pop_roc,[cla][pop_roc]0256__2,A
cla,pop_roc,[cla][pop_roc]0318__1,A
cla,pop_roc,[cla][pop_roc]0288__2,A
cla,pop_roc,[cla][pop_roc]0289__3,A
cla,pop_roc,[cla][pop_roc]0186__2,A
cla,pop_roc,[cla][pop_roc]0255__2,A
cla,pop_roc,[cla][pop_roc]0302__2,A
cla,pop_roc,[cla][pop_roc]0318__2,A
cla,pop_roc,[cla][pop_roc]0203__1,A
cla,pop_roc,[cla][pop_roc]0184__1,A
cla,pop_roc,[cla][pop_roc]0290__3,A
cla,pop_roc,[cla][pop_roc]0193__3,A
cla,pop_roc,[cla][pop_roc]0180__2,A
cla,pop_roc,[cla][pop_roc]0168__1,A
cla,pop_roc,[cla][pop_roc]0168__2,A
cla,pop_roc,[cla][pop_roc]0304__2,A
cla,pop_roc,[cla][pop_roc]0294__3,A
cla,pop_roc,[cla][pop_roc]0310__3,A
cla,pop_roc,[cla][pop_roc]0299__3,A
cla,pop_roc,[cla][pop_roc]0290__1,A
cla,pop_roc,[cla][pop_roc]0209__2,A
cla,pop_roc,[cla][pop_roc]0165__3,A
cla,pop_roc,[cla][pop_roc]0206__2,A
cla,pop_roc,[cla][pop_roc]0302__3,A
cla,pop_roc,[cla][pop_roc]0154__2,A
cla,pop_roc,[cla][pop_roc]0300__2,A
cla,pop_roc,[cla][pop_roc]0255__1,A
cla,pop_roc,[cla][pop_roc]0154__3,A
cla,pop_roc,[cla][pop_roc]0252__1,A
cla,pop_roc,[cla][pop_roc]0179__1,A
cla,pop_roc,[cla][pop_roc]0165__2,A
cla,pop_roc,[cla][pop_roc]0308__1,A
cla,pop_roc,[cla][pop_roc]0296__2,A
cla,pop_roc,[cla][pop_roc]0305__2,A
cla,pop_roc,[cla][pop_roc]0187__1,A
cla,pop_roc,[cla][pop_roc]0299__1,A
cla,pop_roc,[cla][pop_roc]0306__2,A
cla,pop_roc,[cla][pop_roc]0306__3,A
cla,pop_roc,[cla][pop_roc]0186__1,A
cla,pop_roc,[cla][pop_roc]0317__3,A
cla,pop_roc,[cla][pop_roc]0298__2,A
cla,pop_roc,[cla][pop_roc]0288__1,A
cla,pop_roc,[cla][pop_roc]0207__1,A
cla,pop_roc,[cla][pop_roc]0317__2,A
cla,pop_roc,[cla][pop_roc]0301__2,A
cla,pop_roc,[cla][pop_roc]0203__2,A
cla,pop_roc,[cla][pop_roc]0193__2,A
cla,pop_roc,[cla][pop_roc]0301__1,A
cla,pop_roc,[cla][pop_roc]0155__1,A
cla,pop_roc,[cla][pop_roc]0194__3,A
cla,pop_roc,[cla][pop_roc]0303__1,A
cla,pop_roc,[cla][pop_roc]0293__1,A
cla,pop_roc,[cla][pop_roc]0304__3,A
cla,pop_roc,[cla][pop_roc]0297__1,A
cla,pop_roc,[cla][pop_roc]0207__2,A
cla,pop_roc,[cla][pop_roc]0184__3,A
cla,pop_roc,[cla][pop_roc]0310__1,A
cla,pop_roc,[cla][pop_roc]0202__1,A
cla,pop_roc,[cla][pop_roc]0202__3,A
cla,pop_roc,[cla][pop_roc]0310__2,A
cla,pop_roc,[cla][pop_roc]0208__3,A
cla,pop_roc,[cla][pop_roc]0294__1,A
cla,pop_roc,[cla][pop_roc]0256__1,A
cla,pop_roc,[cla][pop_roc]0179__2,A
cla,pop_roc,[cla][pop_roc]0296__3,A
cla,pop_roc,[cla][pop_roc]0306__1,A
cla,pop_roc,[cla][pop_roc]0303__2,A
cla,pop_roc,[cla][pop_roc]0169__3,A
flu,pop_roc,[flu][pop_roc]0466__2,A
flu,pop_roc,[flu][pop_roc]0406__3,A
flu,pop_roc,[flu][pop_roc]0469__3,A
flu,pop_roc,[flu][pop_roc]0470__3,A
flu,pop_roc,[flu][pop_roc]0497__2,A
flu,pop_roc,[flu][pop_roc]0477__1,A
flu,pop_roc,[flu][pop_roc]0371__1,A
flu,pop_roc,[flu][pop_roc]0375__3,A
flu,pop_roc,[flu][pop_roc]0471__3,A
flu,pop_roc,[flu][pop_roc]0472__2,A
flu,pop_roc,[flu][pop_roc]0491__3,A
flu,pop_roc,[flu][pop_roc]0356__1,A
flu,pop_roc,[flu][pop_roc]0477__3,A
flu,pop_roc,[flu][pop_roc]0375__1,A
flu,pop_roc,[flu][pop_roc]0490__2,A
flu,pop_roc,[flu][pop_roc]0491__1,A
flu,pop_roc,[flu][pop_roc]0476__2,A
flu,pop_roc,[flu][pop_roc]0395__1,A
flu,pop_roc,061__[flu][dru][pop_roc]0419__2,A
flu,pop_roc,[flu][pop_roc]0483__3,A
flu,pop_roc,[flu][pop_roc]0465__2,A
flu,pop_roc,[flu][pop_roc]0467__3,A
flu,pop_roc,[flu][pop_roc]0469__2,A
flu,pop_roc,[flu][pop_roc]0490__3,A
flu,pop_roc,[flu][pop_roc]0486__1,A
flu,pop_roc,[flu][pop_roc]0372__3,A
flu,pop_roc,[flu][pop_roc]0489__1,A
flu,pop_roc,[flu][pop_roc]0358__1,A
flu,pop_roc,[flu][pop_roc]0482__1,A
flu,pop_roc,[flu][pop_roc]0388__1,A
flu,pop_roc,[flu][pop_roc]0374__1,A
flu,pop_roc,[flu][pop_roc]0374__2,A
flu,pop_roc,[flu][pop_roc]0467__2,A
flu,pop_roc,[flu][pop_roc]0473__1,A
flu,pop_roc,[flu][pop_roc]0485__3,A
flu,pop_roc,[flu][pop_roc]0392__3,A
flu,pop_roc,[flu][pop_roc]0483__1,A
flu,pop_roc,[flu][pop_roc]0481__3,A
flu,pop_roc,[flu][pop_roc]0364__1,A
flu,pop_roc,[flu][pop_roc]0360__3,A
flu,pop_roc,[flu][pop_roc]0489__2,A
flu,pop_roc,[flu][pop_roc]0466__3,A
flu,pop_roc,[flu][pop_roc]0364__2,A
flu,pop_roc,[flu][pop_roc]0475__2,A
flu,pop_roc,[flu][pop_roc]0479__1,A
flu,pop_roc,[flu][pop_roc]0379__1,A
flu,pop_roc,018__[flu][nod][pop_roc]0421__3,A
flu,pop_roc,[flu][pop_roc]0482__2,A
flu,pop_roc,160__[flu][dru][pop_roc]0422__1,A
flu,pop_roc,[flu][pop_roc]0371__2,A
flu,pop_roc,[flu][pop_roc]0406__1,A
flu,pop_roc,[flu][pop_roc]0485__2,A
flu,pop_roc,[flu][pop_roc]0488__2,A
flu,pop_roc,[flu][pop_roc]0487__1,A
flu,pop_roc,[flu][pop_roc]0395__2,A
flu,pop_roc,[flu][pop_roc]0479__2,A
flu,pop_roc,[flu][pop_roc]0472__1,A
flu,pop_roc,[flu][pop_roc]0356__2,A
flu,pop_roc,[flu][pop_roc]0497__3,A
flu,pop_roc,160__[flu][dru][pop_roc]0422__3,A
flu,pop_roc,[flu][pop_roc]0476__3,A
flu,pop_roc,[flu][pop_roc]0495__1,A
flu,pop_roc,[flu][pop_roc]0470__2,A
flu,pop_roc,[flu][pop_roc]0372__1,A
flu,pop_roc,[flu][pop_roc]0392__2,A
flu,pop_roc,061__[flu][dru][pop_roc]0419__1,A
flu,pop_roc,[flu][pop_roc]0476__1,A
flu,pop_roc,[flu][pop_roc]0365__3,A
flu,pop_roc,[flu][pop_roc]0379__2,A
flu,pop_roc,[flu][pop_roc]0473__3,A
flu,pop_roc,061__[flu][dru][pop_roc]0419__3,A
flu,pop_roc,[flu][pop_roc]0395__3,A
flu,pop_roc,[flu][pop_roc]0354__2,A
flu,pop_roc,[flu][pop_roc]0365__1,A
flu,pop_roc,[flu][pop_roc]0467__1,A
flu,pop_roc,[flu][pop_roc]0365__2,A
flu,pop_roc,[flu][pop_roc]0465__3,A
flu,pop_roc,[flu][pop_roc]0358__3,A
flu,pop_roc,093__[flu][dru][pop_roc]0420__3,A
flu,pop_roc,[flu][pop_roc]0496__2,A
flu,pop_roc,[flu][pop_roc]0471__1,A
flu,pop_roc,[flu][pop_roc]0475__3,A
flu,pop_roc,[flu][pop_roc]0354__3,A
flu,pop_roc,[flu][pop_roc]0372__2,A
flu,pop_roc,[flu][pop_roc]0483__2,A
flu,pop_roc,[flu][pop_roc]0479__3,A
flu,pop_roc,[flu][pop_roc]0424__2,A
flu,pop_roc,[flu][pop_roc]0360__2,A
flu,pop_roc,[flu][pop_roc]0379__3,A
flu,pop_roc,[flu][pop_roc]0466__1,A
flu,pop_roc,[flu][pop_roc]0488__1,A
flu,pop_roc,160__[flu][dru][pop_roc]0422__2,A
flu,pop_roc,[flu][pop_roc]0388__2,A
flu,pop_roc,[flu][pop_roc]0354__1,A
flu,pop_roc,018__[flu][nod][pop_roc]0421__1,A
flu,pop_roc,[flu][pop_roc]0475__1,A
flu,pop_roc,018__[flu][nod][pop_roc]0421__2,A
flu,pop_roc,[flu][pop_roc]0491__2,A
flu,pop_roc,[flu][pop_roc]0472__3,A
flu,pop_roc,[flu][pop_roc]0484__2,A
flu,pop_roc,[flu][pop_roc]0497__1,A
flu,pop_roc,[flu][pop_roc]0424__1,A
flu,pop_roc,[flu][pop_roc]0358__2,A
flu,pop_roc,[flu][pop_roc]0371__3,A
flu,pop_roc,[flu][pop_roc]0489__3,A
flu,pop_roc,[flu][pop_roc]0470__1,A
flu,pop_roc,[flu][pop_roc]0484__1,A
flu,pop_roc,[flu][pop_roc]0496__3,A
flu,pop_roc,[flu][pop_roc]0481__2,A
flu,pop_roc,[flu][pop_roc]0486__2,A
flu,pop_roc,[flu][pop_roc]0482__3,A
flu,pop_roc,[flu][pop_roc]0424__3,A
flu,pop_roc,[flu][pop_roc]0477__2,A
flu,pop_roc,093__[flu][dru][pop_roc]0420__1,A
flu,pop_roc,[flu][pop_roc]0486__3,A
flu,pop_roc,[flu][pop_roc]0484__3,A
flu,pop_roc,[flu][pop_roc]0481__1,A
flu,pop_roc,[flu][pop_roc]0487__3,A
flu,pop_roc,[flu][pop_roc]0496__1,A
flu,pop_roc,[flu][pop_roc]0471__2,A
flu,pop_roc,[flu][pop_roc]0356__3,A
flu,pop_roc,[flu][pop_roc]0487__2,A
flu,pop_roc,[flu][pop_roc]0485__1,A
flu,pop_roc,[flu][pop_roc]0488__3,A
flu,pop_roc,[flu][pop_roc]0406__2,A
flu,pop_roc,[flu][pop_roc]0387__3,A
flu,pop_roc,[flu][pop_roc]0387__1,A
flu,pop_roc,[flu][pop_roc]0375__2,A
flu,pop_roc,[flu][pop_roc]0490__1,A
flu,pop_roc,[flu][pop_roc]0360__1,A
flu,pop_roc,[flu][pop_roc]0392__1,A
flu,pop_roc,093__[flu][dru][pop_roc]0420__2,A
flu,pop_roc,[flu][pop_roc]0473__2,A
flu,pop_roc,[flu][pop_roc]0469__1,A
flu,pop_roc,[flu][pop_roc]0387__2,A
flu,pop_roc,[flu][pop_roc]0388__3,A
flu,pop_roc,[flu][pop_roc]0465__1,A
flu,cou_fol,009__[flu][nod][cou_fol]0410__3,A
flu,cou_fol,155__[flu][nod][cou_fol]0416__2,A
flu,cou_fol,051__[flu][nod][cou_fol]0413__3,A
flu,cou_fol,044__[flu][dru][cou_fol]0408__1,A
flu,cou_fol,033__[flu][dru][cou_fol]0415__1,A
flu,cou_fol,044__[flu][dru][cou_fol]0408__3,A
flu,cou_fol,150__[flu][dru][cou_fol]0417__2,A
flu,cou_fol,009__[flu][nod][cou_fol]0410__1,A
flu,cou_fol,040__[flu][nod][cou_fol]0409__2,A
flu,cou_fol,057__[flu][dru][cou_fol]0407__2,A
flu,cou_fol,040__[flu][nod][cou_fol]0409__3,A
flu,cou_fol,033__[flu][dru][cou_fol]0415__3,A
flu,cou_fol,139__[flu][nod][cou_fol]0411__3,A
flu,cou_fol,105__[flu][nod][cou_fol]0414__1,A
flu,cou_fol,159__[flu][nod][cou_fol]0412__3,A
flu,cou_fol,139__[flu][nod][cou_fol]0411__1,A
flu,cou_fol,040__[flu][nod][cou_fol]0409__1,A
flu,cou_fol,150__[flu][dru][cou_fol]0417__3,A
flu,cou_fol,150__[flu][dru][cou_fol]0417__1,A
flu,cou_fol,051__[flu][nod][cou_fol]0413__2,A
flu,cou_fol,159__[flu][nod][cou_fol]0412__1,A
flu,cou_fol,155__[flu][nod][cou_fol]0416__3,A
flu,cou_fol,057__[flu][dru][cou_fol]0407__1,A
flu,cou_fol,159__[flu][nod][cou_fol]0412__2,A
flu,cou_fol,057__[flu][dru][cou_fol]0407__3,A
flu,cou_fol,105__[flu][nod][cou_fol]0414__2,A
flu,cou_fol,051__[flu][nod][cou_fol]0413__1,A
flu,cou_fol,155__[flu][nod][cou_fol]0416__1,A
flu,cou_fol,009__[flu][nod][cou_fol]0410__2,A
flu,cou_fol,139__[flu][nod][cou_fol]0411__2,A
flu,cou_fol,033__[flu][dru][cou_fol]0415__2,A
flu,cou_fol,044__[flu][dru][cou_fol]0408__2,A
flu,cou_fol,105__[flu][nod][cou_fol]0414__3,A
gac,pop_roc,[gac][pop_roc]0694__2,A
gac,pop_roc,[gac][pop_roc]0724__3,A
gac,pop_roc,[gac][pop_roc]0724__1,A
gac,pop_roc,[gac][pop_roc]0692__2,A
gac,pop_roc,[gac][pop_roc]0690__2,A
gac,pop_roc,[gac][pop_roc]0576__2,A
gac,pop_roc,[gac][pop_roc]0702__1,A
gac,pop_roc,[gac][pop_roc]0594__3,A
gac,pop_roc,[gac][pop_roc]0560__3,A
gac,pop_roc,[gac][pop_roc]0545__2,A
gac,pop_roc,[gac][pop_roc]0685__3,A
gac,pop_roc,[gac][pop_roc]0606__2,A
gac,pop_roc,[gac][pop_roc]0650__2,A
gac,pop_roc,[gac][pop_roc]0723__2,A
gac,pop_roc,[gac][pop_roc]0694__3,A
gac,pop_roc,[gac][pop_roc]0645__1,A
gac,pop_roc,[gac][pop_roc]0688__2,A
gac,pop_roc,[gac][pop_roc]0678__2,A
gac,pop_roc,[gac][pop_roc]0525__3,A
gac,pop_roc,[gac][pop_roc]0629__1,A
gac,pop_roc,[gac][pop_roc]0652__3,A
gac,pop_roc,[gac][pop_roc]0725__1,A
gac,pop_roc,[gac][pop_roc]0652__1,A
gac,pop_roc,[gac][pop_roc]0546__3,A
gac,pop_roc,[gac][pop_roc]0677__3,A
gac,pop_roc,[gac][pop_roc]0678__3,A
gac,pop_roc,[gac][pop_roc]0643__3,A
gac,pop_roc,[gac][pop_roc]0689__2,A
gac,pop_roc,[gac][pop_roc]0669__1,A
gac,pop_roc,[gac][pop_roc]0602__3,A
gac,pop_roc,[gac][pop_roc]0679__2,A
gac,pop_roc,[gac][pop_roc]0727__1,A
gac,pop_roc,[gac][pop_roc]0726__2,A
gac,pop_roc,[gac][pop_roc]0570__3,A
gac,pop_roc,[gac][pop_roc]0732__1,A
gac,pop_roc,092__[gac][nod][pop_roc]0525__3,A
gac,pop_roc,[gac][pop_roc]0611__1,A
gac,pop_roc,[gac][pop_roc]0606__3,A
gac,pop_roc,[gac][pop_roc]0643__1,A
gac,pop_roc,[gac][pop_roc]0547__3,A
gac,pop_roc,[gac][pop_roc]0697__1,A
gac,pop_roc,[gac][pop_roc]0698__1,A
gac,pop_roc,[gac][pop_roc]0703__1,A
gac,pop_roc,051__[gac][dru][pop_roc]0624__2,A
gac,pop_roc,[gac][pop_roc]0580__1,A
gac,pop_roc,[gac][pop_roc]0550__2,A
gac,pop_roc,[gac][pop_roc]0605__1,A
gac,pop_roc,[gac][pop_roc]0522__3,A
gac,pop_roc,[gac][pop_roc]0520__1,A
gac,pop_roc,[gac][pop_roc]0677__1,A
gac,pop_roc,[gac][pop_roc]0550__1,A
gac,pop_roc,187__[gac][nod][pop_roc]0623__2,A
gac,pop_roc,[gac][pop_roc]0699__3,A
gac,pop_roc,[gac][pop_roc]0616__1,A
gac,pop_roc,[gac][pop_roc]0569__3,A
gac,pop_roc,[gac][pop_roc]0695__3,A
gac,pop_roc,[gac][pop_roc]0690__1,A
gac,pop_roc,[gac][pop_roc]0564__1,A
gac,pop_roc,187__[gac][nod][pop_roc]0623__3,A
gac,pop_roc,[gac][pop_roc]0605__3,A
gac,pop_roc,[gac][pop_roc]0696__1,A
gac,pop_roc,[gac][pop_roc]0701__2,A
gac,pop_roc,[gac][pop_roc]0730__2,A
gac,pop_roc,[gac][pop_roc]0560__2,A
gac,pop_roc,[gac][pop_roc]0688__1,A
gac,pop_roc,[gac][pop_roc]0628__1,A
gac,pop_roc,[gac][pop_roc]0681__2,A
gac,pop_roc,[gac][pop_roc]0644__3,A
gac,pop_roc,[gac][pop_roc]0684__2,A
gac,pop_roc,[gac][pop_roc]0720__2,A
gac,pop_roc,[gac][pop_roc]0621__2,A
gac,pop_roc,[gac][pop_roc]0521__1,A
gac,pop_roc,[gac][pop_roc]0690__3,A
gac,pop_roc,[gac][pop_roc]0522__1,A
gac,pop_roc,[gac][pop_roc]0689__1,A
gac,pop_roc,[gac][pop_roc]0537__1,A
gac,pop_roc,[gac][pop_roc]0620__3,A
gac,pop_roc,[gac][pop_roc]0728__1,A
gac,pop_roc,[gac][pop_roc]0678__1,A
gac,pop_roc,[gac][pop_roc]0578__1,A
gac,pop_roc,[gac][pop_roc]0650__3,A
gac,pop_roc,[gac][pop_roc]0644__2,A
gac,pop_roc,[gac][pop_roc]0611__2,A
gac,pop_roc,[gac][pop_roc]0618__3,A
gac,pop_roc,[gac][pop_roc]0702__2,A
gac,pop_roc,[gac][pop_roc]0704__2,A
gac,pop_roc,[gac][pop_roc]0547__1,A
gac,pop_roc,[gac][pop_roc]0620__1,A
gac,pop_roc,[gac][pop_roc]0722__3,A
gac,pop_roc,[gac][pop_roc]0627__1,A
gac,pop_roc,[gac][pop_roc]0700__2,A
gac,pop_roc,[gac][pop_roc]0611__3,A
gac,pop_roc,[gac][pop_roc]0734__1,A
gac,pop_roc,[gac][pop_roc]0733__1,A
gac,pop_roc,[gac][pop_roc]0721__2,A
gac,pop_roc,[gac][pop_roc]0654__2,A
gac,pop_roc,[gac][pop_roc]0571__2,A
gac,pop_roc,[gac][pop_roc]0546__2,A
gac,pop_roc,[gac][pop_roc]0630__2,A
gac,pop_roc,[gac][pop_roc]0647__1,A
gac,pop_roc,[gac][pop_roc]0620__2,A
gac,pop_roc,[gac][pop_roc]0578__2,A
